s,d_tag,range_residual_rms,position_median_3d,position_rmse_3d
0.956,98.0,122.98086909952954,134.74993896484375,146.10407383308996
0.956,99.0,122.98086909952954,133.05291748046875,144.92496037820746
0.956,100.0,122.98086909952954,131.358642578125,143.75155569810366
0.956,101.0,122.98086909952954,129.66702270507812,142.5839116976386
0.956,102.0,122.98086909952954,127.97825622558594,141.42216415974195
0.956,103.0,122.98086909952954,126.29219055175781,140.26634123828495
0.956,104.0,122.98086909952954,124.60892486572266,139.11658358414715
0.956,105.0,122.98086909952954,122.92880249023438,137.97297204751735
0.956,106.0,122.98086909952954,121.25154113769531,136.83563218100394
0.956,107.0,122.98086909952954,119.57740783691406,135.70464971077814
0.956,108.0,122.98086909952954,117.90621948242188,134.58003978813127
0.956,109.0,122.98086909952954,116.23809814453125,133.46197814124815
0.956,110.0,122.98086909952954,114.5732421875,132.3506307243188
0.956,111.0,122.98086909952954,112.91162109375,131.24599696276454
0.956,112.0,122.98086909952954,111.25346374511719,130.1482628101505
0.956,113.0,122.98086909952954,109.59854125976562,129.0574908228887
0.956,114.0,122.98086909952954,107.94712829589844,127.9738437630909
0.956,115.0,122.98086909952954,106.29907989501953,126.89740027010994
0.956,116.0,122.98086909952954,104.6549301147461,125.8283180567872
0.956,117.0,122.98086909952954,103.0143051147461,124.7666611181148
0.956,118.0,122.98086909952954,101.37738037109375,123.71263245799719
0.956,119.0,122.98086909952954,99.74430847167969,122.66629735918706
0.956,120.0,122.98086909952954,98.1150894165039,121.62784233574975
0.958,0.0,117.39082959500548,288.40185546875,276.07133645581536
0.958,1.0,117.39082959500548,286.7472229003906,274.5464868423925
0.958,2.0,117.39082959500548,285.09771728515625,273.02468123321745
0.958,3.0,117.39082959500548,283.45355224609375,271.5059564263738
0.958,4.0,117.39082959500548,281.81427001953125,269.9902631346175
0.958,5.0,117.39082959500548,280.1802673339844,268.4776090524124
0.958,6.0,117.39082959500548,278.5511779785156,266.9680019449897
0.958,7.0,117.39082959500548,276.9271240234375,265.4613319299065
0.958,8.0,117.39082959500548,275.3079833984375,263.95773809456693
0.958,9.0,117.39082959500548,273.69384765625,262.4570947078779
0.958,10.0,117.39082959500548,272.0845947265625,260.95946763817557
0.958,11.0,117.39082959500548,270.4801940917969,259.46478867565054
0.958,12.0,117.39082959500548,268.8807373046875,257.9731696320375
0.958,13.0,117.39082959500548,267.2861328125,256.4844811338495
0.958,14.0,117.39082959500548,265.69610595703125,254.9987515288065
0.958,15.0,117.39082959500548,264.11114501953125,253.51598661376366
0.958,16.0,117.39082959500548,262.5308532714844,252.03618446812354
0.958,17.0,117.39082959500548,260.95526123046875,250.5593742010065
0.958,18.0,117.39082959500548,259.3843994140625,249.08552277531106
0.958,19.0,117.39082959500548,257.8181457519531,247.6146278115451
0.958,20.0,117.39082959500548,256.2564697265625,246.14668676675296
0.958,21.0,117.39082959500548,254.69967651367188,244.68176877068302
0.958,22.0,117.39082959500548,253.14727783203125,243.21974375037894
0.958,23.0,117.39082959500548,251.59967041015625,241.76075305712877
0.958,24.0,117.39082959500548,250.0564422607422,240.3047137880362
0.958,25.0,117.39082959500548,248.51785278320312,238.85165538729262
0.958,26.0,117.39082959500548,246.98379516601562,237.40158322713435
0.958,27.0,117.39082959500548,245.45425415039062,235.9545109761625
0.958,28.0,117.39082959500548,243.92910766601562,234.5104192114926
0.958,29.0,117.39082959500548,242.40853881835938,233.0694219942848
0.958,30.0,117.39082959500548,240.89244079589844,231.63134941378294
0.958,31.0,117.39082959500548,239.38064575195312,230.19631567425228
0.958,32.0,117.39082959500548,237.65045166015625,228.76431819942988
0.958,33.0,117.39082959500548,235.8867645263672,227.3354057747055
0.958,34.0,117.39082959500548,234.12405395507812,225.90955912986507
0.958,35.0,117.39082959500548,232.35797119140625,224.48677577977728
0.958,36.0,117.39082959500548,230.58534240722656,223.067009270757
0.958,37.0,117.39082959500548,228.8144989013672,221.6504409396697
0.958,38.0,117.39082959500548,227.04556274414062,220.2369728695661
0.958,39.0,117.39082959500548,225.27847290039062,218.82658480803926
0.958,40.0,117.39082959500548,223.51307678222656,217.4193726275329
0.958,41.0,117.39082959500548,221.78028869628906,216.01528989576178
0.958,42.0,117.39082959500548,220.22186279296875,214.61444353770787
0.958,43.0,117.39082959500548,218.66668701171875,213.21675993868305
0.958,44.0,117.39082959500548,217.11512756347656,211.82230170593465
0.958,45.0,117.39082959500548,215.56710815429688,210.43109583364813
0.958,46.0,117.39082959500548,214.02249145507812,209.04314185413978
0.958,47.0,117.39082959500548,212.4813232421875,207.6584485399041
0.958,48.0,117.39082959500548,210.94363403320312,206.27708155536814
0.958,49.0,117.39082959500548,209.4095458984375,204.899070047304
0.958,50.0,117.39082959500548,207.87879943847656,203.52436701473854
0.958,51.0,117.39082959500548,206.3515625,202.15308826171812
0.958,52.0,117.39082959500548,204.82786560058594,200.78517749076997
0.958,53.0,117.39082959500548,203.3076171875,199.4207138031303
0.958,54.0,117.39082959500548,201.7908172607422,198.05968955090282
0.958,55.0,117.39082959500548,200.27757263183594,196.7021562699555
0.958,56.0,117.39082959500548,198.76780700683594,195.3481567452071
0.958,57.0,117.39082959500548,197.2615966796875,193.9977347644812
0.958,58.0,117.39082959500548,195.75900268554688,192.65084390225235
0.958,59.0,117.39082959500548,194.25975036621094,191.30756894984577
0.958,60.0,117.39082959500548,192.76409912109375,189.96796604954216
0.958,61.0,117.39082959500548,191.27186584472656,188.6319995387845
0.958,62.0,117.39082959500548,189.78334045410156,187.29976808581478
0.958,63.0,117.39082959500548,188.29830932617188,185.97132045358498
0.958,64.0,117.39082959500548,186.81689453125,184.64665368955377
0.958,65.0,117.39082959500548,185.33883666992188,183.32575386794403
0.958,66.0,117.39082959500548,183.86444091796875,182.00876738841455
0.958,67.0,117.39082959500548,182.3936004638672,180.69565551466644
0.958,68.0,117.39082959500548,180.77383422851562,179.38652510884143
0.958,69.0,117.39082959500548,179.0189208984375,178.08134881810335
0.958,70.0,117.39082959500548,177.26588439941406,176.78024736767114
0.958,71.0,117.39082959500548,175.514404296875,175.4831889651399
0.958,72.0,117.39082959500548,173.76492309570312,174.19029195824893
0.958,73.0,117.39082959500548,172.01727294921875,172.90154803384496
0.958,74.0,117.39082959500548,170.27120971679688,171.61701661147998
0.958,75.0,117.39082959500548,168.52734375,170.33678152596696
0.958,76.0,117.39082959500548,166.78518676757812,169.06080174747783
0.958,77.0,117.39082959500548,165.0451202392578,167.7892267381163
0.958,78.0,117.39082959500548,163.30706787109375,166.5220928942313
0.958,79.0,117.39082959500548,161.57089233398438,165.2594491908859
0.958,80.0,117.39082959500548,159.8368377685547,164.0013516998412
0.958,81.0,117.39082959500548,158.10501098632812,162.7478218460235
0.958,82.0,117.39082959500548,156.37521362304688,161.49891761440693
0.958,83.0,117.39082959500548,154.64749145507812,160.25475933845146
0.958,84.0,117.39082959500548,152.92198181152344,159.01540928672605
0.958,85.0,117.39082959500548,151.19879150390625,157.78084459741936
0.958,86.0,117.39082959500548,149.47776794433594,156.55120343477083
0.958,87.0,117.39082959500548,147.75900268554688,155.32651470973974
0.958,88.0,117.39082959500548,146.04266357421875,154.10692184121712
0.958,89.0,117.39082959500548,144.32861328125,152.8923807065774
0.958,90.0,117.39082959500548,142.61708068847656,151.68302553145162
0.958,91.0,117.39082959500548,140.90805053710938,150.47895539119415
0.958,92.0,117.39082959500548,139.20144653320312,149.2802262106405
0.958,93.0,117.39082959500548,137.4972686767578,148.08684239534924
0.958,94.0,117.39082959500548,135.79576110839844,146.89899405075926
0.958,95.0,117.39082959500548,134.09686279296875,145.71668251267596
0.958,96.0,117.39082959500548,132.40069580078125,144.54001662601954
0.958,97.0,117.39082959500548,130.70721435546875,143.36906728135256
0.958,98.0,117.39082959500548,129.0164794921875,142.2039619591346
0.958,99.0,117.39082959500548,127.32843017578125,141.04475547454786
0.958,100.0,117.39082959500548,125.6434326171875,139.89158050745942
0.958,101.0,117.39082959500548,123.96112060546875,138.74442556369607
0.958,102.0,117.39082959500548,122.2818603515625,137.60351927049322
0.958,103.0,117.39082959500548,120.60564422607422,136.4688966967382
0.958,104.0,117.39082959500548,118.93235778808594,135.34060043091281
0.958,105.0,117.39082959500548,117.26231384277344,134.21881184515456
0.958,106.0,117.39082959500548,115.59545135498047,133.10364412038086
0.958,107.0,117.39082959500548,113.93179321289062,131.99513189413463
0.958,108.0,117.39082959500548,112.27139282226562,130.89342187682695
0.958,109.0,117.39082959500548,110.6144027709961,129.7986571819986
0.958,110.0,117.39082959500548,108.96085357666016,128.71090881069483
0.958,111.0,117.39082959500548,107.31085205078125,127.63029494402964
0.958,112.0,117.39082959500548,105.66421508789062,126.55695975528174
0.958,113.0,117.39082959500548,104.02137756347656,125.49102386351184
0.958,114.0,117.39082959500548,102.38217163085938,124.43260286697374
0.958,115.0,117.39082959500548,100.74678802490234,123.38177935401362
0.958,116.0,117.39082959500548,99.11524200439453,122.33878502058332
0.958,117.0,117.39082959500548,97.48773193359375,121.3036728820999
0.958,118.0,117.39082959500548,95.86431121826172,120.27661396625489
0.958,119.0,117.39082959500548,94.24496459960938,119.25770988572395
0.958,120.0,117.39082959500548,92.62991333007812,118.2471095048416
0.96,0.0,111.80079009048139,282.76043701171875,270.9681859785388
0.96,1.0,111.80079009048139,281.1238098144531,269.4540922170231
0.96,2.0,111.80079009048139,279.4922180175781,267.94295976476036
0.96,3.0,111.80079009048139,277.86578369140625,266.43486833089247
0.96,4.0,111.80079009048139,276.24407958984375,264.92975189189303
0.96,5.0,111.80079009048139,274.62750244140625,263.4276169557778
0.96,6.0,111.80079009048139,273.015869140625,261.92849990503134
0.96,7.0,111.80079009048139,271.4090576171875,260.4323178630102
0.96,8.0,111.80079009048139,269.80718994140625,258.9391367918338
0.96,9.0,111.80079009048139,268.2101745605469,257.4489178701282
0.96,10.0,111.80079009048139,266.6178283691406,255.961667051924
0.96,11.0,111.80079009048139,265.0304260253906,254.47737497663718
0.96,12.0,111.80079009048139,263.44781494140625,252.9960242400066
0.96,13.0,111.80079009048139,261.869873046875,251.51764351631476
0.96,14.0,111.80079009048139,260.29669189453125,250.0422151857562
0.96,15.0,111.80079009048139,258.7281799316406,248.56976039182643
0.96,16.0,111.80079009048139,257.1644287109375,247.1002216333486
0.96,17.0,111.80079009048139,255.60511779785156,245.63369100400294
0.96,18.0,111.80079009048139,254.05056762695312,244.17008672235016
0.96,19.0,111.80079009048139,252.50057983398438,242.70948586993876
0.96,20.0,111.80079009048139,250.9552764892578,241.25182156048066
0.96,21.0,111.80079009048139,249.4144287109375,239.79713920051256
0.96,22.0,111.80079009048139,247.87811279296875,238.34542783269413
0.96,23.0,111.80079009048139,246.34645080566406,236.89672558680502
0.96,24.0,111.80079009048139,244.81912231445312,235.45098846416
0.96,25.0,111.80079009048139,243.29635620117188,234.0082881144384
0.96,26.0,111.80079009048139,241.7781219482422,232.56856347913833
0.96,27.0,111.80079009048139,240.26425170898438,231.13187016560482
0.96,28.0,111.80079009048139,238.75485229492188,229.69819702981997
0.96,29.0,111.80079009048139,237.0259552001953,228.26754964021933
0.96,30.0,111.80079009048139,235.24810791015625,226.83995080507754
0.96,31.0,111.80079009048139,233.47178649902344,225.41544111650825
0.96,32.0,111.80079009048139,231.69729614257812,223.99402719436517
0.96,33.0,111.80079009048139,229.92449951171875,222.57565427287864
0.96,34.0,111.80079009048139,228.15347290039062,221.1604073545941
0.96,35.0,111.80079009048139,226.38449096679688,219.7482668447012
0.96,36.0,111.80079009048139,224.6171112060547,218.33930196199216
0.96,37.0,111.80079009048139,222.8516845703125,216.93341252271398
0.96,38.0,111.80079009048139,221.08834838867188,215.53076745270036
0.96,39.0,111.80079009048139,219.3636474609375,214.13123896339835
0.96,40.0,111.80079009048139,217.81092834472656,212.73497119361923
0.96,41.0,111.80079009048139,216.26181030273438,211.34190863089603
0.96,42.0,111.80079009048139,214.71624755859375,209.9521150762716
0.96,43.0,111.80079009048139,213.1739959716797,208.5655622340371
0.96,44.0,111.80079009048139,211.63526916503906,207.1823151689111
0.96,45.0,111.80079009048139,210.0999298095703,205.8023930861835
0.96,46.0,111.80079009048139,208.5682373046875,204.42575822288148
0.96,47.0,111.80079009048139,207.0399627685547,203.0525351510047
0.96,48.0,111.80079009048139,205.51513671875,201.68271608829053
0.96,49.0,111.80079009048139,203.993896484375,200.3162538649822
0.96,50.0,111.80079009048139,202.47604370117188,198.95326673304461
0.96,51.0,111.80079009048139,200.96182250976562,197.59376729795906
0.96,52.0,111.80079009048139,199.45098876953125,196.23774842330923
0.96,53.0,111.80079009048139,197.94369506835938,194.88526271886235
0.96,54.0,111.80079009048139,196.43995666503906,193.5363438898493
0.96,55.0,111.80079009048139,194.93972778320312,192.19101622799647
0.96,56.0,111.80079009048139,193.44296264648438,190.84931474202364
0.96,57.0,111.80079009048139,191.9498291015625,189.5112649191335
0.96,58.0,111.80079009048139,190.46017456054688,188.17690313904095
0.96,59.0,111.80079009048139,188.97412109375,186.8463084161686
0.96,60.0,111.80079009048139,187.49163818359375,185.51944599893025
0.96,61.0,111.80079009048139,186.01260375976562,184.1964283550308
0.96,62.0,111.80079009048139,184.53717041015625,182.8771787293319
0.96,63.0,111.80079009048139,183.06527709960938,181.56188683201108
0.96,64.0,111.80079009048139,181.59707641601562,180.25048218555477
0.96,65.0,111.80079009048139,180.10797119140625,178.94303933968766
0.96,66.0,111.80079009048139,178.35308837890625,177.63964027455978
0.96,67.0,111.80079009048139,176.60000610351562,176.34028605050804
0.96,68.0,111.80079009048139,174.84872436523438,175.04501653146255
0.96,69.0,111.80079009048139,173.09921264648438,173.75389496533595
0.96,70.0,111.80079009048139,171.3516387939453,172.46698619772133
0.96,71.0,111.80079009048139,169.60594177246094,171.18426544041657
0.96,72.0,111.80079009048139,167.86209106445312,169.90591950951855
0.96,73.0,111.80079009048139,166.12026977539062,168.63185679165133
0.96,74.0,111.80079009048139,164.38034057617188,167.3621926111898
0.96,75.0,111.80079009048139,162.64256286621094,166.09701607795367
0.96,76.0,111.80079009048139,160.90670776367188,164.83630018710988
0.96,77.0,111.80079009048139,159.17298889160156,163.5801600133708
0.96,78.0,111.80079009048139,157.44134521484375,162.32863560536694
0.96,79.0,111.80079009048139,155.7118682861328,161.0817981744834
0.96,80.0,111.80079009048139,153.98468017578125,159.83973907479955
0.96,81.0,111.80079009048139,152.2595977783203,158.60244126431346
0.96,82.0,111.80079009048139,150.53680419921875,157.37001704780045
