L,A,U,P,I,T,kind,n,p50_mean,p95_mean,p95_std,rmse_mean,sameP_uwb_p95_mean,sameP_delta_p95_mean,sameP_improved_seed_fraction,b0_delta_p95_mean,radius_abs_mean,thickness_p95_mean,deltaR_rms_mean,experiment_short
L17,A0,U4,P4,I1,T2,position_fusion,5,79.59941135881493,138.49066169947037,5.2175450694628696,88.83894467079628,138.8862359430275,0.39557424355711535,0.4,93.31147629600733,22.65804160094664,128.00456427124428,333.12688090874536,X_A0_U4_P4_L17_I1_T2
L7,A0,U4,P2,I2,T5,position_fusion,5,98.10914153333859,190.95117603504613,0.5762919780199672,114.6438279031842,191.34655064695076,0.3953746119046116,0.8,40.85096196043155,51.76565398949888,143.8377835218999,161.4522750261405,X_A0_U4_P2_L7_I2_T5
L2,A0,U4,P5,I2,T5,position_fusion,5,92.07685069548177,156.3432548743811,1.0260263753970458,102.40919753337178,156.73705943320283,0.39380455882174487,0.6,75.4588831210966,55.96311263558075,102.13473618141659,470.14677047173217,X_A0_U4_P5_L2_I2_T5
L7,A0,U4,P5,I2,T5,position_fusion,5,92.79559937902351,156.34617737266316,0.9182362910774773,103.24094387720288,156.73705943320283,0.390882060539667,0.8,75.45596062281453,55.99672279526965,102.4064220198604,457.70728228616355,X_A0_U4_P5_L7_I2_T5
L7,A0,U4,P5,I8,T5,position_fusion,5,92.94182907656985,156.35436493520257,0.6486221131738685,103.58612762791904,156.73705943320283,0.3826944980002679,0.8,75.44777306027513,55.98734636520627,102.11003768843497,451.9924876471591,X_A0_U4_P5_L7_I8_T5
L3,A0,U4,P5,I0,T2,position_fusion,5,96.22478566092465,156.35476149713944,3.3238993974349276,104.9136645679843,156.73705943320283,0.3822979360633951,0.6,75.44737649833826,55.4328014787262,115.95800513140648,356.73059652965526,X_A0_U4_P5_L3_I0_T2
L4,A0,U4,P5,I4,T5,position_fusion,5,92.69500627194537,156.3582222292584,1.1858213632049572,103.2040353935633,156.73705943320283,0.37883720394444254,0.6,75.4439157662193,55.95789065341497,104.34946331543968,464.5248197289264,X_A0_U4_P5_L4_I4_T5
L10,A0,U4,P5,I5,T5,position_fusion,5,91.85297405146227,156.35982465786975,1.161684285328201,102.4677725295489,156.73705943320283,0.3772347753331019,0.8,75.44231333760797,55.985311651689834,102.19966500665228,479.4097005058532,X_A0_U4_P5_L10_I5_T5
L7,A0,U4,P1,I2,T5,position_fusion,5,91.79666126489012,179.20698854856545,0.4925449512397576,108.07976336140973,179.58127537090328,0.3742868223378366,0.8,52.59514944691225,52.121696015168574,134.49955156213153,231.00517191129182,X_A0_U4_P1_L7_I2_T5
L7,A0,U4,P4,I4,T3,position_fusion,5,78.50524234790582,138.52271683726647,2.0929466911984904,87.51646384298351,138.8862359430275,0.3635191057610257,0.4,93.27942115821124,23.762724258078073,117.17851846938827,386.463197312993,X_A0_U4_P4_L7_I4_T3
L2,A0,U4,P4,I0,T5,position_fusion,5,78.12375997571493,138.52351806158768,0.3727546714084249,86.05182331296291,138.8862359430275,0.36271788143980077,1.0,93.27861993389001,23.72872474389508,116.54482120523612,392.1650339510058,X_A0_U4_P4_L2_I0_T5
L16,A0,U4,P5,I0,T5,position_fusion,5,92.48864084049227,156.3934989576738,0.545599673666694,103.12588564091016,156.73705943320283,0.3435604755290115,0.8,75.40863903780387,55.97596241446996,102.0881211002488,467.4798389561303,X_A0_U4_P5_L16_I0_T5
L7,A0,U4,P2,I0,T2,position_fusion,5,98.70435112358174,191.00442572220138,2.083761360236638,114.62961866655637,191.34655064695076,0.3421249247493847,0.6,40.79771227327632,51.65833719621283,144.79284455628527,160.2343127193729,X_A0_U4_P2_L7_I0_T2
L4,A0,U4,P5,I3,T3,position_fusion,5,92.24697354056144,156.3962269529811,1.107349057614747,102.48281806544749,156.73705943320283,0.34083248022173507,0.6,75.4059110424966,55.96707960467366,105.24050308102967,471.0679010723411,X_A0_U4_P5_L4_I3_T3
L10,A0,U4,P3,I0,T5,position_fusion,5,99.67499658436549,199.93780289764499,0.23422377228476515,117.54567371586286,200.2766290041533,0.33882610650832135,1.0,31.864335097832708,52.96536819659087,158.72834154178017,109.22763671021804,X_A0_U4_P3_L10_I0_T5
L17,A0,U4,P5,I0,T3,position_fusion,5,92.263676121404,156.40053578870354,0.5433234650896361,103.01612627369013,156.73705943320283,0.3365236444992945,0.8,75.40160220677416,55.964973796281484,102.17263477333236,466.8994116860069,X_A0_U4_P5_L17_I0_T3
L17,A0,U4,P4,I0,T2,position_fusion,5,78.01550444535697,138.55265971751868,6.835213030896372,88.08069557062474,138.8862359430275,0.3335762255088014,0.4,93.24947827795901,23.70431417144885,118.91779957905048,341.63263018705436,X_A0_U4_P4_L17_I0_T2
L7,A0,U4,P5,I0,T3,position_fusion,5,92.65569732595849,156.41279453589695,0.6131823041655053,103.1185130839749,156.73705943320283,0.32426489730588626,0.6,75.38934345958076,56.0034664414791,101.98449867658117,459.51686767814147,X_A0_U4_P5_L7_I0_T3
L7,A0,U4,P1,I0,T4,position_fusion,5,91.54599938566452,179.26621036335212,0.7470441429818039,107.88207108641811,179.58127537090328,0.31506500755117484,0.6,52.535927632125585,52.12976311680892,134.2184333164721,231.07843522428985,X_A0_U4_P1_L7_I0_T4
L7,A0,U4,P0,I0,T5,position_fusion,5,105.67572772868918,231.4919608292057,0.3354730534256935,132.7605681510101,231.8021379954777,0.3101771662719727,0.8,0.3101771662719727,59.70377572470577,173.40634398333026,80.44284526094584,X_A0_U4_P0_L7_I0_T5
L8,A0,U4,P3,I0,T5,position_fusion,5,99.34438475192012,199.9718405677146,0.7103219272633329,117.01658062841891,200.2766290041533,0.30478843643871867,0.6,31.830297427763107,52.936774503419066,158.1677430398866,110.5626410441686,X_A0_U4_P3_L8_I0_T5
L10,A0,U4,P4,I0,T3,position_fusion,5,78.12873563956498,138.58471656021695,0.8421041794389582,85.78944961304407,138.8862359430275,0.3015193828105396,0.6,93.21742143526075,23.73672313262774,116.56771953522755,391.3002044914582,X_A0_U4_P4_L10_I0_T3
L7,A0,U4,P5,I0,T4,position_fusion,5,92.5067424791874,156.4396174733779,0.8385998172214424,102.9367092171749,156.73705943320283,0.2974419598249426,0.6,75.3625205220998,56.000420871771645,101.934118717507,457.776659821449,X_A0_U4_P5_L7_I0_T4
L7,A0,U4,P1,I6,T3,position_fusion,5,92.17155762143521,179.29394185662338,2.675415888115297,107.7805938970107,179.58127537090328,0.28733351427990783,0.4,52.508196138854316,51.92734527611041,135.01169393093227,227.15646422788365,X_A0_U4_P1_L7_I6_T3
L7,A0,U4,P4,I0,T5,position_fusion,5,78.17992043833854,138.60292799340758,0.30183085610791716,86.2165532744552,138.8862359430275,0.2833079496199161,0.8,93.19921000207012,23.73523510699164,116.75708941712612,392.07833944308413,X_A0_U4_P4_L7_I0_T5
L7,A0,U4,P5,I3,T5,position_fusion,5,92.37206415858546,156.45458878719487,0.9263877858084052,103.28097796702157,156.73705943320283,0.28247064600795396,0.6,75.34754920828281,56.00199206556349,102.22957689755778,457.511445095013,X_A0_U4_P5_L7_I3_T5
L10,A0,U4,P4,I3,T5,position_fusion,5,77.39806724670848,138.60811714374069,1.0270997022783672,85.66460741276265,138.8862359430275,0.2781187992868013,0.6,93.19402085173701,23.72520369897694,116.6573393056289,392.03712011896425,X_A0_U4_P4_L10_I3_T5
L15,A0,U4,P5,I0,T5,position_fusion,5,92.52057993497604,156.46707821338856,0.3591992994788407,103.01332875507899,156.73705943320283,0.2699812198142581,0.8,75.33505978208912,55.9773696312305,101.9755388995521,470.20675345937116,X_A0_U4_P5_L15_I0_T5
L8,A0,U4,P5,I1,T5,position_fusion,5,92.3974199402712,156.4682866228565,0.766962616530327,103.4253335473979,156.73705943320283,0.2687728103463371,0.6,75.3338513726212,55.96148617080651,103.37419127607866,445.80393777054917,X_A0_U4_P5_L8_I1_T5
L5,A0,U4,P5,I0,T3,position_fusion,5,91.99662535980931,156.47396705153113,1.0248590268096796,102.75560041332994,156.73705943320283,0.2630923816716802,0.6,75.32817094394655,55.969960085714035,101.90306588447284,477.63171431740466,X_A0_U4_P5_L5_I0_T3
L10,A0,U4,P2,I0,T3,position_fusion,5,97.84431556506418,191.08471950344952,0.48665105391579816,114.16332218929945,191.34655064695076,0.26183114350124015,0.6,40.71741849202817,51.752444086348724,143.62964301772345,162.20656378326026,X_A0_U4_P2_L10_I0_T3
L4,A0,U4,P5,I2,T3,position_fusion,5,93.0479521230978,156.4773256217944,2.431028631451998,103.00174113780372,156.73705943320283,0.259733811408438,0.6,75.3248123736833,55.915611952586346,102.29270201190819,452.2221802480407,X_A0_U4_P5_L4_I2_T3
L14,A0,U4,P5,I0,T3,position_fusion,5,92.15278163363203,156.4820154866272,1.1298049759382411,102.81516356656716,156.73705943320283,0.2550439465756142,0.4,75.32012250885047,55.96948461298804,102.85455542744728,471.7755461977549,X_A0_U4_P5_L14_I0_T3
L19,A0,U4,P5,I0,T5,position_fusion,5,92.50851382404224,156.50571919561855,0.5049523457930468,103.05139294370547,156.73705943320283,0.23134023758427702,0.8,75.29641879985914,55.97224095883972,102.02677427879146,471.6932582814541,X_A0_U4_P5_L19_I0_T5
L10,A0,U4,P2,I0,T5,position_fusion,5,98.24420188181045,191.13810708013588,0.2069621627139357,114.56447448240392,191.34655064695076,0.20844356681487283,0.8,40.664030915341804,51.8217028099682,143.70108269903153,160.35981009847728,X_A0_U4_P2_L10_I0_T5
L4,A0,U4,P5,I2,T5,position_fusion,5,92.38596845692933,156.5306142791094,1.2399038982729438,102.39374630240209,156.73705943320283,0.20644515409343284,0.6,75.2715237163683,55.97448707345719,101.94478444240828,471.51303135266045,X_A0_U4_P5_L4_I2_T5
L7,A0,U4,P1,I0,T3,position_fusion,5,91.60080259507599,179.38062492347038,0.6849283358779118,108.04484434574155,179.58127537090328,0.20065044743291197,0.6,52.421513072007315,52.138140853005055,134.3310156623734,230.75849129055604,X_A0_U4_P1_L7_I0_T3
L4,A0,U4,P1,I0,T3,position_fusion,5,91.61072779254593,179.38712735872375,0.46701639299433206,108.146906539122,179.58127537090328,0.19414801217953367,0.6,52.415010636753934,52.107297754798466,134.43477090964205,231.6671175997566,X_A0_U4_P1_L4_I0_T3
L10,A0,U4,P5,I1,T4,position_fusion,5,93.039451926233,156.54634715567698,0.7986434938530109,103.54299038470894,156.73705943320283,0.19071227752582445,0.6,75.2557908398007,55.94529065511175,108.22553894754387,435.3188747252012,X_A0_U4_P5_L10_I1_T4
L2,A0,U4,P5,I0,T5,position_fusion,5,92.58022621046754,156.54819294007643,0.1405667470534504,103.15013446734625,156.73705943320283,0.18886649312639747,1.0,75.25394505540126,55.9980715989685,102.0842196419219,462.21442903700944,X_A0_U4_P5_L2_I0_T5
L2,A0,U4,P5,I0,T3,position_fusion,5,92.19041448351189,156.5545367290226,0.5064791167903572,102.78628214645603,156.73705943320283,0.18252270418021793,0.6,75.24760126645508,55.97025454569814,102.47883563385403,465.85430325856817,X_A0_U4_P5_L2_I0_T3
L7,A0,U4,P4,I5,T5,position_fusion,5,77.43440739190115,138.71266263621607,1.8924187016735363,86.28545218903173,138.8862359430275,0.17357330681143707,0.6,93.08947535926164,23.742973260728746,116.86373999081488,393.4352242250248,X_A0_U4_P4_L7_I5_T5
L10,A0,U4,P1,I0,T4,position_fusion,5,91.55249997659175,179.4081904240679,0.5337380295687331,107.46392007308073,179.58127537090328,0.17308494683538242,0.6,52.39394757140978,52.07745281404341,134.17874160368842,232.3490557698392,X_A0_U4_P1_L10_I0_T4
L11,A0,U4,P5,I0,T5,position_fusion,5,92.96619454701612,156.5659299300899,0.5024204714415278,103.48578372966263,156.73705943320283,0.1711295031129339,0.8,75.23620806538779,56.00015667190512,102.01547643613586,462.59099426955356,X_A0_U4_P5_L11_I0_T5
L17,A0,U4,P4,I0,T5,position_fusion,5,77.84896624072925,138.72117895560513,0.21246447797190704,86.10777241735069,138.8862359430275,0.16505698742236632,0.8,93.08095903987257,23.732042208474923,116.67122841133687,393.55287261225715,X_A0_U4_P4_L17_I0_T5
L18,A0,U4,P4,I0,T5,position_fusion,5,78.1947413071178,138.72802338958437,0.3976243189130296,85.9467127421256,138.8862359430275,0.15821255344312704,0.4,93.07411460589333,23.732874194304465,116.71277455843668,394.52785328920777,X_A0_U4_P4_L18_I0_T5
L7,A0,U4,P4,I7,T5,position_fusion,5,78.15477672276157,138.7284695224338,1.3795607029439676,85.97511076746721,138.8862359430275,0.15776642059367987,0.4,93.07366847304388,23.733909142600833,116.72396670095887,393.8929622739544,X_A0_U4_P4_L7_I7_T5
L2,A0,U4,P5,I0,T4,position_fusion,5,92.26330408063804,156.58073003386235,0.8137862495004154,102.72724403937181,156.73705943320283,0.1563293993404727,0.6,75.22140796161534,55.954842849555575,104.17297906082804,467.19988318528175,X_A0_U4_P5_L2_I0_T4
L11,A0,U4,P5,I0,T3,position_fusion,5,92.84989052555633,156.58450111146982,0.3239165193239632,103.4666239220232,156.73705943320283,0.15255832173299383,0.8,75.21763688400786,55.9809982735545,101.98041662233773,463.0531833980796,X_A0_U4_P5_L11_I0_T3
L10,A0,U4,P1,I0,T3,position_fusion,5,91.67332908866771,179.43921251110623,0.4667490531255656,107.74454874845722,179.58127537090328,0.14206285979705627,0.6,52.362925484371466,52.10243784425368,134.11263506422853,231.7160353537626,X_A0_U4_P1_L10_I0_T3
L7,A0,U4,P5,I3,T4,position_fusion,5,92.88015506430766,156.59821423526247,1.3660904239241836,103.46698800111626,156.73705943320283,0.13884519794035555,0.6,75.20392376021522,55.95466508111006,105.21139242917202,397.7197850829858,X_A0_U4_P5_L7_I3_T4
L10,A0,U4,P1,I0,T5,position_fusion,5,91.68549664526637,179.4424327836515,0.31209370980027923,108.19121540473841,179.58127537090328,0.13884258725178142,0.8,52.35970521182619,52.13849777475404,134.38616823485214,230.5082956408225,X_A0_U4_P1_L10_I0_T5
L2,A0,U4,P5,I3,T2,position_fusion,5,95.2517107595073,156.59935430769735,7.144237438256571,103.6920633331684,156.73705943320283,0.13770512550548233,0.4,75.20278368778034,50.27253179345216,116.94030909593337,342.9336067224473,X_A0_U4_P5_L2_I3_T2
L7,A0,U4,P5,I0,T5,position_fusion,5,92.84737075311068,156.60117905377834,0.2424976470452502,103.39256771436462,156.73705943320283,0.13588037942449205,0.6,75.20095894169935,56.007135678205714,101.95597271588746,460.2207252881807,X_A0_U4_P5_L7_I0_T5
L4,A0,U4,P2,I0,T3,position_fusion,5,97.61860396869686,191.21076362592788,0.6424110721455877,114.06749678181454,191.34655064695076,0.13578702102289525,0.4,40.591374369549825,51.73071957161395,143.82452868626956,162.04250780141632,X_A0_U4_P2_L4_I0_T3
L11,A0,U4,P5,I0,T4,position_fusion,5,92.74409237760844,156.60579298131623,0.6631977347619736,103.56538814518031,156.73705943320283,0.1312664518866143,0.6,75.19634501416148,55.96576888329664,102.00011130397759,460.662825200347,X_A0_U4_P5_L11_I0_T4
L17,A0,U4,P5,I0,T5,position_fusion,5,92.74616504678927,156.60899824769533,0.3669126236898218,103.39297201557243,156.73705943320283,0.12806118550749374,0.4,75.19313974778235,55.99708138818894,102.02819252465788,464.2807369132412,X_A0_U4_P5_L17_I0_T5
L8,A0,U4,P2,I0,T5,position_fusion,5,98.09278317297114,191.2203044809384,0.5455786429566883,114.57178366799617,191.34655064695076,0.12624616601233357,0.6,40.58183351453927,51.78816315181687,143.7093620272161,161.46024230026984,X_A0_U4_P2_L8_I0_T5
L4,A0,U4,P1,I0,T4,position_fusion,5,91.44954868586761,179.45779881980727,0.6841883377931642,107.97883132572193,179.58127537090328,0.12347655109601874,0.4,52.34433917567043,52.081009145734285,134.63280424938597,231.9489890870947,X_A0_U4_P1_L4_I0_T4
L5,A0,U4,P5,I0,T5,position_fusion,5,92.46916422706349,156.63742942922676,0.5088813445446686,103.18127088654356,156.73705943320283,0.09963000397605697,0.4,75.16470856625092,55.97470160875649,102.054407215443,469.0107414020238,X_A0_U4_P5_L5_I0_T5
L10,A0,U4,P4,I0,T5,position_fusion,5,78.20539663605352,138.79154599313557,0.2618836053888947,86.0437731097711,138.8862359430275,0.09468994989190946,0.6,93.01059200234212,23.735733774986823,116.75128243035813,391.6845227791067,X_A0_U4_P4_L10_I0_T5
L18,A0,U4,P5,I0,T5,position_fusion,5,92.58619856836444,156.6438988347453,0.4166080925579249,103.13877574745011,156.73705943320283,0.09316059845753558,0.8,75.15823916073239,55.99627321838366,102.06662571637791,466.1392556226293,X_A0_U4_P5_L18_I0_T5
L11,A0,U4,P2,I0,T5,position_fusion,5,98.21974999655659,191.25588082129266,0.385735855506933,114.35985719437615,191.34655064695076,0.09066982565810236,0.6,40.54625717418504,51.781587680007235,143.64919748839253,161.3669206838226,X_A0_U4_P2_L11_I0_T5
L8,A0,U4,P5,I2,T5,position_fusion,5,92.70938765109993,156.647827936351,2.156491543757698,103.12733938918377,156.73705943320283,0.08923149685182352,0.4,75.15431005912669,55.976730706425506,103.23227944789107,434.98471376199086,X_A0_U4_P5_L8_I2_T5
L7,A0,U4,P1,I0,T5,position_fusion,5,91.60992646115994,179.49616310270443,0.3212056664400887,108.30290962376473,179.58127537090328,0.08511226819886133,0.6,52.30597489277327,52.151647973791384,134.43233037000797,230.1274196755547,X_A0_U4_P1_L7_I0_T5
L4,A0,U4,P5,I4,T4,position_fusion,5,93.94762672295816,156.65282403940478,2.1277366983531043,103.60401048383581,156.73705943320283,0.0842353937980647,0.4,75.14931395607293,55.83343052617096,110.49579901844012,416.8816704226489,X_A0_U4_P5_L4_I4_T4
L13,A0,U4,P5,I0,T2,position_fusion,5,93.56968992833923,156.6573789882802,1.4057307000253398,104.88046565790346,156.73705943320283,0.0796804449226272,0.6,75.1447590071975,55.22221736765764,113.20190802046031,426.50882759815613,X_A0_U4_P5_L13_I0_T2
L7,A0,U4,P3,I0,T5,position_fusion,5,99.82930133328334,200.19819268696247,0.2228398858307306,117.74647853640465,200.2766290041533,0.07843631719084669,0.6,31.603945308515232,52.9894870983361,159.02099986231372,108.17952053951481,X_A0_U4_P3_L7_I0_T5
L5,A0,U4,P5,I0,T4,position_fusion,5,92.02605033039339,156.66298502037466,1.1473501768926344,102.74547555186714,156.73705943320283,0.07407441282816762,0.4,75.13915297510303,55.9584115538065,101.94966847719576,479.7517057365841,X_A0_U4_P5_L5_I0_T4
L10,A0,U4,P5,I3,T5,position_fusion,5,92.48508074843883,156.66362770634868,0.49562398677903996,103.17629360951162,156.73705943320283,0.07343172685413606,0.6,75.138510289129,55.981092273478,102.13676372394205,461.32980384259906,X_A0_U4_P5_L10_I3_T5
L4,A0,U4,P5,I3,T4,position_fusion,5,92.62162051944243,156.66735013110878,1.0646924161613847,103.03909300878254,156.73705943320283,0.0697093020940713,0.6,75.13478786436893,55.92200110983096,110.69785854065935,463.1979527559902,X_A0_U4_P5_L4_I3_T4
L10,A0,U4,P5,I0,T5,position_fusion,5,92.79946056950764,156.67009087722835,0.3479249080145481,103.3874803207489,156.73705943320283,0.06696855597447211,0.4,75.13204711824933,56.00482969415915,102.02875696483065,459.5763410499227,X_A0_U4_P5_L10_I0_T5
L4,A0,U4,P4,I0,T4,position_fusion,5,77.30187841555377,138.8414893923854,1.3331134376055411,85.67642535127939,138.8862359430275,0.044746550642094006,0.6,92.9606486030923,23.72735385078637,116.94059966142534,387.88375687003713,X_A0_U4_P4_L4_I0_T4
L7,A0,U4,P2,I7,T5,position_fusion,5,98.02467366518282,191.3241333816291,0.5098573008324307,114.16144072308623,191.34655064695076,0.022417265321655576,0.4,40.47800461384859,51.75250415972799,143.8242696656112,162.26853518503543,X_A0_U4_P2_L7_I7_T5
L10,A0,U4,P5,I6,T5,position_fusion,5,92.41739881905157,156.72536702202325,1.648238209956574,103.02255077865739,156.73705943320283,0.011692411179581086,0.6,75.07677097345444,55.952830887428036,102.09458639028087,464.1731740687529,X_A0_U4_P5_L10_I6_T5
L12,A0,U4,P5,I0,T4,position_fusion,5,92.08315516013724,156.7288910484494,1.0937553945017946,102.5122426941231,156.73705943320283,0.008168384753406598,0.6,75.07324694702827,55.94651518886201,103.62940796070468,466.15626412085396,X_A0_U4_P5_L12_I0_T4
L12,A0,U4,P5,I0,T3,position_fusion,5,92.26525660603578,156.73599255120283,0.9942150144987941,102.54409140691519,156.73705943320283,0.0010668820000034884,0.6,75.06614544427487,55.95508759203701,102.09232952737642,466.57084686494716,X_A0_U4_P5_L12_I0_T3
L8,A0,U4,P5,I6,T5,position_fusion,5,93.80362500972932,156.73982570714145,2.0854921495635197,102.52435417354909,156.73705943320283,-0.0027662739386244083,0.6,75.06231228833624,55.92678431193576,111.76720389878112,437.73250681711886,X_A0_U4_P5_L8_I6_T5
